id_these,ID_hackathon_auteur,titre,nom_auteur,prenom_auteur,genre_auteur,annee_promo,sujet_date_min,sujet_date_max,url
ENCPOS_1975_20,h2156,Pamiers au début du XVe siècle d’après le livre d’estimes de 1399,Maury,René,male,1975,1903,1399,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1975_20
ENCPOS_1975_21,h2279,"La carrière d’un prélat diplomate au début du XVIIe siècle : Denis Simon de Marquement, archevêque de Lyon et cardinal (1572-1626)",Mouton,Cécile,female,1975,1904,1626,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1975_21
ENCPOS_1975_22,h2449,"La correspondance de Jacobus Golius, orientaliste et mathématicien hollandais (1596-1667)",Pétillat,Jacques,male,1975,1904,1667,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1975_22
ENCPOS_1975_23,h2494,Projets de réforme du calendrier à Paris au début du XIVe siècle. Textes édités et commentés,Plassard,Joël,male,1975,1903,1350,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1975_23
ENCPOS_1975_24,h2644,Les miracula composés en Normandie aux xie et XIIe siècles,Richard,Jean-Claude,female,1975,1902,1199,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1975_24
ENCPOS_1975_25,h2983,Les quarteniers de la ville de Paris dans la première moitié du XVIIe siècle,Valentin,Guy,male,1975,1904,1650,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1975_25
ENCPOS_1975_26,h2990,La banque toulousaine des Constantini (1489-1530),Valls,Liberto,female,1975,1904,1530,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1975_26
ENCPOS_1975_27,h3075,Auvergnats et Rouergats à Toulouse dans la seconde moitié du XVe siècle,Voisin-Thiberge,Claire,female,1975,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1975_27
ENCPOS_1975_28,h3080,L’économie du Val de Morteau dans la seconde moitié du XVIIIe siècle,Vuillet,Bernard,male,1975,1904,1799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1975_28
ENCPOS_1975_NEXT,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1975_NEXT
ENCPOS_1975_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1975_PREV
ENCPOS_1976_01,h0110,Nouvelles recherches sur l’imprimerie strasbourgeoise (1676-1830),Barbier,Frédéric,male,1976,1904,1830,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_01
ENCPOS_1976_02,h0234,"La presqu’île de Rhuys au XVIIIe siècle. La terre, la mer et les hommes en basse Bretagne à la fin de l’Ancien Régime (1680-1830)",Bertho-Leclerc,Catherine,female,1976,1904,1830,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_02
ENCPOS_1976_03,h0346,Domesticité et domestiques à Paris dans la crise (1770-1790),Botlan,Marc,male,1976,1904,1790,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_03
ENCPOS_1976_04,h0518,Le commerce des estampes à Paris dans la seconde moitié du XVIIIe siècle,Casselle,Pierre,male,1976,1904,1799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_04
ENCPOS_1976_05,h0709,Le comté de Blois sous les Châtillon. Édition du cartulaire de 1319 ou Nouveau cartulaire,Corvisier,Marie-Anne,female,1976,1903,1319,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_05
ENCPOS_1976_06,h0937,La Forest de Tristesse de Jacques Milet. Édition critique,Dorsemaine,Michèle,female,1976,1903,1466,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_06
ENCPOS_1976_07,h1021,Le patriciat vénitien et l’université de Padoue (1517-1560),Dupuigrenet-Desroussilles,François,male,1976,1904,1560,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_07
ENCPOS_1976_08,h1297,Étampes de 1770 à 1836. Aspects démographiques,Gény,Claude,female,1976,1904,1836,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_08
ENCPOS_1976_09,h1042,"Gui de Bourgogne, chanson de geste. Édition critique",Latour,Hélène,female,1976,1902,1124,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_09
ENCPOS_1976_10,h1929,"Recherches sur Jean-Baptiste Lassus (1807-1857), archéologue et architecte",Leniaud,Jean-Michel,male,1976,1904,1857,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_10
ENCPOS_1976_11,h1863,L Historia Francorum d’Aimoin de Fleury. Étude et édition critique,Le Stum,Christiane,female,1976,1902,1008,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_11
ENCPOS_1976_12,h1697,La Géométrie de Nicolas Chuquet et le renouveau des mathématiques au XVe siècle,L’Huillier,Hervé,male,1976,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_12
ENCPOS_1976_13,h1977,Bollène (Vaucluse). Une communauté d’habitants à la fin du XVe siècle,Liard,Marie-Françoise,female,1976,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_13
ENCPOS_1976_14,h2249,Frédéric Ozanam et la Seconde République,Morel,Christine,female,1976,1905,1852,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_14
ENCPOS_1976_15,h2316,"Le mécénat du chancelier Séguier. Recherches sur un hôtel parisien au XVIIe siècle, l’activité d’un cercle littéraire et religieux et son influence",Nexon,Yannick,male,1976,1904,1699,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_15
ENCPOS_1976_16,h2365,"Les actes de l’abbaye de Lagrasse, 1115-1279",Pailhès,Claudine,female,1976,1903,1279,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_16
ENCPOS_1976_17,h2472,La paroisse Saint-François de Basse-Terre au XVIIIe siècle. Le début d’un déclin économique,Pichol,Martine,female,1976,1904,1799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_17
ENCPOS_1976_18,h2837,Les chanoines du Saint-Sépulcre de Miechów et leurs archives de 1198 à 1428,Skórka-Florentin,Line,female,1976,1903,1428,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_18
ENCPOS_1976_19,h3092,Recherches sur les grands maîtres des Eaux et forêts de France de 1689 à la Révolution,Waquet,Jean-Claude,male,1976,1904,1789,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_19
ENCPOS_1976_NEXT,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_NEXT
ENCPOS_1976_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1976_PREV
ENCPOS_1977_01,h0167,"Recherches sur l’œuvre architecturale de la congrégation de l’Oratoire de France aux XVIIe et XVIIIe siècles, d’après le recueil des Archives nationales","Becdelièvre-Lambert, De",Véronique,female,1977,1904,1799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_01
ENCPOS_1977_02,h0176,"La châtellenie de Montmorency des origines à 1368. Aspects féodaux, sociaux, économiques",Bédos,Brigitte,female,1977,1902,1368,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_02
ENCPOS_1977_03,h0207,Le Tractatus de diversis materiis predicabilibus d’Étienne de Bourbon. Troisième partie : De dono scientie. Étude et édition,Berlioz,Jacques,male,1977,1903,1261,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_03
ENCPOS_1977_04,h0528,Castelnau-de-Lévis (Tarn). Une seigneurie de l’Albigeois du XIIIe au XVe siècle,Caucanas,Sylvie,female,1977,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_04
ENCPOS_1977_05,h0537,"Les biographies contemporaines de Vlad III Tepes, prince de Valachie (1430-1476). Édition critique",Cazacu,Matei,male,1977,1903,1476,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_05
ENCPOS_1977_06,h0643,Isidori Hispalensis Etymologiarum liber octavus : De ecclesis et sectis. Édition critique et commentaire,"Clauzade De Mazieux, De",Sophie,female,1977,1901,636,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_06
ENCPOS_1977_07,h0959,L’île de la Cité à la fin du Moyen Âge (1285-1421). Topographie et économie,Dubois,Martine,female,1977,1903,1421,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_07
ENCPOS_1977_08,h1289,Une expédition de découvertes à la fin du XVIIIe siècle. Recherches sur quelques aspects du voyage de Lapérouse,Gaziello,Catherine,female,1977,1904,1788,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_08
ENCPOS_1977_09,h1464,Religion et politique à la veille des guerres civiles. Recherches sur les impressions françaises de l’année 1561,Guilleminot,Geneviève,female,1977,1904,1561,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_09
ENCPOS_1977_10,h1801,Le Maroc et ses relations avec la France de l’expédition d’Égypte à la prise d’Alger (1798-1830),Laurent,Catherine,female,1977,1904,1830,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_10
ENCPOS_1977_11,h2204,La ville de Verneuil pendant la Révolution (1789-1795),Miguet,Vivienne,female,1977,1904,1795,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_11
ENCPOS_1977_12,h2218,Le clergé paroissial du diocèse de Toulouse dans la seconde moitié du XVe siècle (1450-1516),Mirouse,Florence,female,1977,1903,1516,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_12
ENCPOS_1977_13,h2510,Le milieu socio-professionnel des avocats au Parlement de Paris à la veille de la Révolution (1760-1790),Poirot,Albert,male,1977,1904,1790,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_13
ENCPOS_1977_14,h2710,Les forges comtoises en crise (1783-1787),Roquelet,Alain,male,1977,1904,1787,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_14
ENCPOS_1977_15,h2756,Les voyageurs français en Angleterre et les voyageurs anglais en France de 1750 à 1789,Sacquin-Moulin,Michèle,female,1977,1904,1789,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_15
ENCPOS_1977_16,h2901,"Le Livre IX des Décades de Tite-Live traduites par Pierre Bersuire, suivi du commentaire de Nicolas Trévet. Édition critique",Tesnière,Marie-Hélène,female,1977,1903,1362,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_16
ENCPOS_1977_17,h2909,Chemins de fer d’intérêt local et concurrence aux grandes compagnies dans les années 1870 : Simon Philippart et l’Orléans à Rouen,Théodore,Jean-Michel,male,1977,1905,1880,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_17
ENCPOS_1977_18,h3081,Les fêtes royales sous la Restauration,Wacquet-Point,Françoise,female,1977,1904,1830,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_18
ENCPOS_1977_NEXT,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_NEXT
ENCPOS_1977_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1977_PREV
ENCPOS_1978_01,h2219,Le Doctrinal aux simples gens ou Doctrinal de sapience. Édition critique et commentaire,Amalvi-Mizzi,Chantal,female,1978,1903,1399,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1978_01
ENCPOS_1978_02,h0023,La « galerie des hommes illustres » de l’histoire de France dans l’enseignement primaire de 1833 à 1914,Amalvi,Christian,male,1978,1905,1914,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1978_02
ENCPOS_1978_03,h0335,"Recherches sur la sorcellerie sous l’Ancien Régime, dans les Landes, le Pays basque et le Béarn",Bordes,François,male,1978,1904,1789,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1978_03
ENCPOS_1978_04,h2352,"Venise de 1530 à 1570. Ville, société et hérésie",Doglioni,Catherine,female,1978,1904,1570,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1978_04
ENCPOS_1978_05,h0954,"Recherches sur les chroniques latines de Saint-Denis. Édition critique et commentaire de la Descriptio clavi et corone Domini, et de deux séries de textes relatifs à la légende carolingienne",Du Pouget,Marc,male,1978,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1978_05
ENCPOS_1978_06,h1107,"La gravure de musique à Paris, des origines à la Révolution (1660-1789)",Fau,Élisabeth,female,1978,1904,1789,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1978_06
ENCPOS_1978_07,h1250,James Pradier (1790-1852),Garnier,Guillaume,male,1978,1904,1852,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1978_07
ENCPOS_1978_08,h1451,Les manuscrits des Jacobins de la rue Saint-Jacques d’après les inventaires révolutionnaires dressés pour les dépôts littéraires,Guibout-Chagué,Nicole,female,1978,1904,1799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1978_08
ENCPOS_1978_09,h1452,L’administration préfectorale du département de la Haute-Marne sous le consulat et l’Empire (1800-1814),Guichard,Brigitte,female,1978,1904,1814,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1978_09
ENCPOS_1978_10,h1525,L’église Saint-Étienne de Beauvais. Étude historique et archéologique,Henwood-Reverdot,Annie,female,1978,1901,1978,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1978_10
ENCPOS_1978_11,h1526,"Le Trésor royal sous le règne de Charles VI (1380-1422). Étude sur les inventaires, les orfèvres parisiens et les principaux artistes du roi",Henwood,Philippe,male,1978,1903,1422,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1978_11
ENCPOS_1978_12,h1568,Peuplement et habitat rural en Bourgogne au Moyen Âge (XIIe-XVe siècle). Le cas du pays bas dijonnais,Hours,Henri,male,1978,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1978_12
ENCPOS_1978_13,h2062,Le milieu socio-professionnel des maîtres de musique à Paris au XVIIIe siècle,Mancardi,Sylvie,female,1978,1904,1799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1978_13
ENCPOS_1978_14,h2272,Le quartier des Porcherons (1720-1789). Descriptions du processus d’urbanisation d’un faubourg de Paris,Mounier,Nicole,female,1978,1904,1789,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1978_14
ENCPOS_1978_15,h2338,LeTractatus de diversis materiis predicabilibus d’Étienne de Bourbon. Deuxième partie : De dono pietatis. Étude et édition,Ogilvie-David,Denise,female,1978,1903,1256,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1978_15
ENCPOS_1978_16,h2642,L’expédition de d’Entrecasteaux (1791-1794) et son apport scientifique,Richard,Hélène,female,1978,1904,1794,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1978_16
ENCPOS_1978_17,h3049,La musique dans les trois grands théâtres lyriques de Paris et dans les spectacles ordinaires de la cour sous le Consulat et l’Empire (1800-1815),Vidal,Pierre,male,1978,1904,1815,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1978_17
ENCPOS_1978_NEXT,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1978_NEXT
ENCPOS_1978_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1978_PREV
ENCPOS_1979_01,h0192,La bibliothèque des Célestins de Paris d’après le catalogue collectif du Père Daire (vers 1767-1776) et les manuscrits retrouvés,Bérard,Françoise,female,1979,1904,1776,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1979_01
ENCPOS_1979_02,h0326,Les constructions de l’ordre de Prémontré en France en France aux XVIIe et XVIIIe siècles,Bonnet,Philippe,male,1979,1904,1799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1979_02
ENCPOS_1979_03,h0854,L’architecture religieuse dans le pays de Caux aux XVe et XVIe siècles. La fin de l’âge gothique,Delpeuch,Marie-Hélène,female,1979,1903,1599,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1979_03
ENCPOS_1979_04,h1082,La Marine royale sous le ministère du duc de Choiseul (1761-1766),Estienne,René,male,1979,1904,1766,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1979_04
ENCPOS_1979_05,h1251,Antoine Coypel (1661-1722). L’homme et l’œuvre,Garnier,Nicole,female,1979,1904,1722,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1979_05
ENCPOS_1979_06,h1744,Une famille de musiciens français : les Forqueray aux XVIIe et XVIIIe siècles. Étude sociale,Lalaguë-Guilhemsans,Marie-Thérèse,female,1979,1904,1799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1979_06
ENCPOS_1979_07,h1932,Guillaume de Conches et le commentaire sur le De Consolatione philosophiae de Boèce. Étude et édition critique,Lenormand,Sylvie,female,1979,1903,1150,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1979_07
ENCPOS_1979_08,h1854,Histoire et érudition. Recherches et documents sur l’histoire et le rôle de l’érudition médiévale dans l’historiographie du xixe siècle,Le Pottier,Jean,male,1979,1904,1899,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1979_08
ENCPOS_1979_09,h1698,Le Quadripartitum numerorum de Jean de Murs (1343). Édition critique,"L’Huillier-Guibert, De",Ghislaine,female,1979,1903,1343,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1979_09
ENCPOS_1979_10,h2341,"Le mécénat architectural de Louis-Philippe, duc d’Orléans (1743-1785)",Olivier,Sarah,female,1979,1904,1785,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1979_10
ENCPOS_1979_11,h2457,La bibliothèque médiévale de l’abbaye de Pontigny,Peyrafort,Monique,female,1979,1903,1499,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1979_11
ENCPOS_1979_12,h2474,Le couvent des cordeliers de Châteauroux,Picou,Francesca,female,1979,1903,1979,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1979_12
ENCPOS_1979_13,h2553,Livres et distributions de prix dans l’enseignement primaire (1870-1914),Prévost,Nicole,female,1979,1905,1914,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1979_13
ENCPOS_1979_14,h2671,Le cabaret parisien à la veille de la Révolution,"Riviere De La Mure, De",Marie-Hélène,female,1979,1904,1790,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1979_14
ENCPOS_1979_15,h3078,L’imprimerie et la librairie à Paris sous le consulat et l’Empire (1799-1814),Vouillot,Bernard,male,1979,1904,1814,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1979_15
ENCPOS_1979_NEXT,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1979_NEXT
ENCPOS_1979_PREV,,,,,,,,,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1979_PREV
ENCPOS_1980_01,h0202,La résistance à la conscription dans les départements aquitains (1798-1814),Bergès,Louis,male,1980,1904,1814,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1980_01
ENCPOS_1980_02,h0275,Les constitutions et l’observance de l’Oratoire aux XVIIe et XVIIIe siècles,Blanc,Brigitte,female,1980,1904,1799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1980_02
ENCPOS_1980_03,h0312,L’atelier monétaire royal de Montpellier et la circulation monétaire en bas Languedoc jusqu’au milieu du XVe siècle,Bompaire,Marc,male,1980,1902,1480,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1980_03
ENCPOS_1980_04,h0639,"Joseph-Gaspard de Maniban, premier président du parlement de Toulouse de 1722 à 1762",Clair,Sylvie,female,1980,1904,1762,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1980_04
ENCPOS_1980_05,h0727,Les fêtes religieuses en Roussillon du XVe au XVIIIe siècle,"Courcelles-Lavedrine, De",Dominique,female,1980,1903,1799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1980_05
ENCPOS_1980_06,h1088,Assistance et charité à la Rochelle au XVIIIe siècle,Even,Pascal,male,1980,1904,1799,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1980_06
ENCPOS_1980_07,h1132,L’architecte Etienne-Hippolyte Godde (1781-1869),Ferrand De La Conté-Gelis,Marie-Christine,female,1980,1904,1869,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1980_07
ENCPOS_1980_08,h1205,Sceaux du Rouergue antérieurs à 1515,"Framond, De",Martin,male,1980,1903,1515,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1980_08
ENCPOS_1980_09,h1258,Les bals publics à Paris de 1830 à 1870,Gasnault,François,male,1980,1905,1870,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1980_09
ENCPOS_1980_10,h1423,Le commerce de l’estampe à Paris au XVIIe siècle,Grivel,Marianne,female,1980,1904,1699,https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1980_10
