id_these;ID_hackathon_auteur;titre;nom_auteur;prenom_auteur;genre_auteur;annee_promo;sujet_date_min;sujet_date_max;url;id_hackaton;Places
ENCPOS_1966_09;h2683;L’ordre de Saint-Jean-de-Jérusalem dans le sud-est de la France de 1312 à 1373;Hollard;Claude-France;female;1966;1903;1373;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1966_09;h2683;France
ENCPOS_1966_11;h1741;La vie économique et sociale à Collioure de 1360 à 1490;Lainé;Brigitte;female;1966;1903;1490;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1966_11;h1741;Collioure
ENCPOS_1966_12;h2176;La place de France et le lotissement de la couture du Temple à Paris, 1608-1630;Mérigot;Lydia;female;1966;1904;1630;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1966_12;h2176;place de France
ENCPOS_1966_12;h2176;La place de France et le lotissement de la couture du Temple à Paris, 1608-1630;Mérigot;Lydia;female;1966;1904;1630;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1966_12;h2176;Temple
ENCPOS_1966_12;h2176;La place de France et le lotissement de la couture du Temple à Paris, 1608-1630;Mérigot;Lydia;female;1966;1904;1630;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1966_12;h2176;Paris
ENCPOS_1966_13;h2532;L’hôtel des reines de France Isabeau de Bavière et Marie d Anjou de 1386 à 1463;Pouillon;Agnès;female;1966;1903;1463;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1966_13;h2532;de France Isabeau
ENCPOS_1966_13;h2532;L’hôtel des reines de France Isabeau de Bavière et Marie d Anjou de 1386 à 1463;Pouillon;Agnès;female;1966;1903;1463;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1966_13;h2532;Bavière
ENCPOS_1966_14;h2570;Le métier de tapissier à Aubusson et à Felletin jusqu’en 1665;Quétin-Pierre;Catherine;female;1966;1904;1665;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1966_14;h2570;Aubusson
ENCPOS_1966_14;h2570;Le métier de tapissier à Aubusson et à Felletin jusqu’en 1665;Quétin-Pierre;Catherine;female;1966;1904;1665;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1966_14;h2570;Felletin
ENCPOS_1966_15;h2960;Le cartulaire de Montfaucon en Franche-Comté;Tribolet-Hardy, De;Maurice;male;1966;1903;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1966_15;h2960;Montfaucon
ENCPOS_1967_01;h0719;Les vignerons de Sannois au XVIIIe siècle : étude démographique et sociale d’un village du Parisis;Counot;Catherine;female;1967;1904;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1967_01;h0719;Sannois
ENCPOS_1967_01;h0719;Les vignerons de Sannois au XVIIIe siècle : étude démographique et sociale d’un village du Parisis;Counot;Catherine;female;1967;1904;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1967_01;h0719;Parisis
ENCPOS_1967_04;h1227;La décoration des manuscrits à Saint-Martial de Limoges et en Limousin (IXe-XIIe siècle);Gaborit-Chopin;Danielle;female;1967;1902;1199;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1967_04;h1227;Saint-Martial
ENCPOS_1967_04;h1227;La décoration des manuscrits à Saint-Martial de Limoges et en Limousin (IXe-XIIe siècle);Gaborit-Chopin;Danielle;female;1967;1902;1199;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1967_04;h1227;Limoges
ENCPOS_1967_04;h1227;La décoration des manuscrits à Saint-Martial de Limoges et en Limousin (IXe-XIIe siècle);Gaborit-Chopin;Danielle;female;1967;1902;1199;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1967_04;h1227;Limousin
ENCPOS_1967_08;h1800;Les comptes du bailli d’Arras au XIVe siècle, source du droit criminel et pénal;Laurence;Annie;female;1967;1903;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1967_08;h1800;Arras
ENCPOS_1967_09;h1818;Le clergé séculier du diocèse de Sées de 1478 à 1539;Le Bègue Germiny, De;Maurice;male;1967;1904;1539;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1967_09;h1818;diocèse de Sées
ENCPOS_1967_10;h1873;L’ordre de Saint-Ruf en France (1039-1774);Lebrigand;Yvette;female;1967;1902;1774;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1967_10;h1873;France
ENCPOS_1967_11;h2168;L’abbaye de Fontevrault de la réforme de 1458 à nos jours : étude archéologique;Melot;Michel;male;1967;1903;1967;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1967_11;h2168;abbaye de Fontevrault
ENCPOS_1967_12;h2179;Le péage de la Cloison d’Angers (XVe-XVIIIe siècle) : contribution à l’étude du trafic de Loire à la fin de l’Ancien Régime;Merlet;Monique;female;1967;1903;1789;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1967_12;h2179;Loire
ENCPOS_1967_13;h2264;Les intendants des finances au XVIIIe siècle d’après l’activité des Lefèvre d’Ormesson (1715-1777);Mosser;François;male;1967;1904;1777;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1967_13;h2264;Lefèvre
ENCPOS_1967_14;h2366;Histoire économique et sociale de Salon-de-Provence;Paillard;Philippe;male;1967;1901;1967;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1967_14;h2366;Salon-de-Provence
ENCPOS_1967_16;h2479;Étude sur les noms de lieu des cantons nord et sud d’Evreux;Pietri-Delobel;Élisabeth;female;1967;1898;1967;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1967_16;h2479;Evreux
ENCPOS_1967_17;h0950;Séville dans la seconde moitié du XVIe siècle : population et richesse;Poidevin-Drouhet;Geneviève;female;1967;1904;1599;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1967_17;h0950;Séville
ENCPOS_1967_19;h2796;Les relations politiques des ducs de Lorraine et de la cité de Metz au XVe siècle;Schillinger;Philippe;male;1967;1903;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1967_19;h2796;cité de Metz
ENCPOS_1967_21;h2973;Conflans en Savoie et son mandement du XIIe au XVe siècle;Uginet;François-Charles;male;1967;1903;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1967_21;h2973;Conflans
ENCPOS_1967_21;h2973;Conflans en Savoie et son mandement du XIIe au XVe siècle;Uginet;François-Charles;male;1967;1903;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1967_21;h2973;Savoie
ENCPOS_1968_02;h0536;Les noms de lieu du canton de Blanquefort (Gironde);Cavignac-Adrien;Anne;female;1968;1898;1968;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_02;h0536;canton de Blanquefort
ENCPOS_1968_02;h0536;Les noms de lieu du canton de Blanquefort (Gironde);Cavignac-Adrien;Anne;female;1968;1898;1968;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_02;h0536;Gironde
ENCPOS_1968_03;h0540;Valognes et sa noblesse, de 1689 à 1789;Ceccaldi;Geneviève;female;1968;1904;1789;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_03;h0540;Valognes
ENCPOS_1968_04;h0683;Les chanoines de Chartres au XVIIIe siècle (1746-1790);Compère;Marie-Madeleine;female;1968;1904;1790;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_04;h0683;Chartres
ENCPOS_1968_05;h0738;"La paix des Pyrénées ; les négociations secrètes entre la France et l’Espagne, de 1653 à 1659";Cousin;François;male;1968;1904;1659;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_05;h0738;France
ENCPOS_1968_05;h0738;"La paix des Pyrénées ; les négociations secrètes entre la France et l’Espagne, de 1653 à 1659";Cousin;François;male;1968;1904;1659;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_05;h0738;Espagne
ENCPOS_1968_07;h1064;Abel Servien, négociateur des traités de Wesphalie, du Parlement de Grenoble à la surintenance des finances (1593-1659);Enaux-Moret;Anne-Marie;female;1968;1904;1659;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_07;h1064;Grenoble
ENCPOS_1968_08;h1371;Chassy-en-Morvan, la seigneurie et le domaine (XIVe-XVIIIe siècles);Gotteri-Grambert;Nicole;female;1968;1903;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_08;h1371;Chassy-en-Morvan
ENCPOS_1968_09;h1440;L’œuvre de Louvois en faveur des “officiers blessés et vieillis” : la réforme de l’ordre de Saint-Lazare-de-Jérusalem et son application dans le grand-prieuré de Normandie, 1672-1693;Guérin;Claire;female;1968;1904;1693;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_09;h1440;Saint-Lazare-de-Jérusalem
ENCPOS_1968_13;h1630;L’abbaye cistercienne de Pairis en Alsace, des origines à 1452;Jenn;Jean-Marie;male;1968;1903;1452;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_13;h1630;abbaye cistercienne de
ENCPOS_1968_13;h1630;L’abbaye cistercienne de Pairis en Alsace, des origines à 1452;Jenn;Jean-Marie;male;1968;1903;1452;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_13;h1630;Pairis
ENCPOS_1968_13;h1630;L’abbaye cistercienne de Pairis en Alsace, des origines à 1452;Jenn;Jean-Marie;male;1968;1903;1452;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_13;h1630;Alsace
ENCPOS_1968_14;h1631;Les lieux-dits d’Ancelle en Champsaur;Jenn-Mattei;Françoise;female;1968;1898;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_14;h1631;Ancelle
ENCPOS_1968_14;h1631;Les lieux-dits d’Ancelle en Champsaur;Jenn-Mattei;Françoise;female;1968;1898;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_14;h1631;Champsaur
ENCPOS_1968_16;h1979;Auxerre au XVIe siècle, étude historique et archéologique;Liébard;Odile;female;1968;1904;1599;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_16;h1979;Auxerre
ENCPOS_1968_17;h2085;Documents linguistiques de la Suisse romande;Marguerat;Philippe;male;1968;1902;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_17;h2085;Suisse
ENCPOS_1968_19;h2465;Le péage par eau de la ville de Mantes dans la première moitié du XVe siècle;Philippe;Annette;female;1968;1903;1450;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_19;h2465;Mantes
ENCPOS_1968_20;h2580;Les Français et le cap de Bonne-Espérance à la fin du XVIIe siècle;Rakotoniaina-Razafindrakotohasina;Faralalao;female;1968;1904;1699;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_20;h2580;Français
ENCPOS_1968_20;h2580;Les Français et le cap de Bonne-Espérance à la fin du XVIIe siècle;Rakotoniaina-Razafindrakotohasina;Faralalao;female;1968;1904;1699;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_20;h2580;cap de Bonne-Espérance
ENCPOS_1968_21;h2695;La prévôté de Paris de sa réforme sous saint Louis à la suppression de la prévôté des marchands (vers 1262-1383);Roger;Jean-Marc;male;1968;1903;1383;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_21;h2695;prévôté de Paris
ENCPOS_1968_23;h2978;Édition critique de la Compilatio singularis exemplorum (seconde partie), d’après les manuscrits d’Upsal, de Tours et de Berne;Vaisbrot;Marc;male;1968;1903;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_23;h2978;Tours
ENCPOS_1968_23;h2978;Édition critique de la Compilatio singularis exemplorum (seconde partie), d’après les manuscrits d’Upsal, de Tours et de Berne;Vaisbrot;Marc;male;1968;1903;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1968_23;h2978;Berne
ENCPOS_1969_03;h0728;Histoire du pont Notre-Dame à Paris du XVIe à la fin du XVIIIe siècle;Courcol;Françoise;female;1969;1904;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1969_03;h0728;pont Notre-Dame
ENCPOS_1969_03;h0728;Histoire du pont Notre-Dame à Paris du XVIe à la fin du XVIIIe siècle;Courcol;Françoise;female;1969;1904;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1969_03;h0728;Paris
ENCPOS_1969_04;h2047;Catalogue des actes des évêques de Laon antérieurs à 1151;Dufour-Malbezin;Annie;female;1969;1902;1151;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1969_04;h2047;Laon
ENCPOS_1969_05;h1070;Le déboisement et le défrichement de la forêt de Brix en Cotentin au XVIIIe siècle;Ermisse;Gérard;male;1969;1904;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1969_05;h1070;forêt de Brix
ENCPOS_1969_05;h1070;Le déboisement et le défrichement de la forêt de Brix en Cotentin au XVIIIe siècle;Ermisse;Gérard;male;1969;1904;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1969_05;h1070;Cotentin
ENCPOS_1969_09;h1732;La bibliothèque et le scriptorium de Saint-Thierry de Reims;Laffitte-Pochat;Marie-Pierre;female;1969;1901;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1969_09;h1732;Reims
ENCPOS_1969_11;h1955;Le Baratre infernal de Regnau Le Queux. Édition;Lesourd;Dominique;female;1969;1903;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1969_11;h1955;Baratre infernal de
ENCPOS_1969_12;h2095;Le temporel de l’abbaye Saint-Paul de Besançon des origines à 1333;Marion;Catherine;female;1969;1901;1333;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1969_12;h2095;abbaye Saint-Paul de Besançon
ENCPOS_1969_14;h2309;L’impôt direct à Albi de 1236 à 1450;Neirinck;Danièle;female;1969;1903;1450;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1969_14;h2309;Albi
ENCPOS_1969_16;h2371;L’imprimerie à Paris et la Ligue (1585-1594);Pallier;Denis;male;1969;1904;1594;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1969_16;h2371;Paris
ENCPOS_1969_16;h2371;L’imprimerie à Paris et la Ligue (1585-1594);Pallier;Denis;male;1969;1904;1594;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1969_16;h2371;Ligue
ENCPOS_1969_20;h2974;Les noms de lieu des cantons de Grimaud et de Saint-Tropez (Var);Ulrich;Élisabeth;female;1969;1898;1969;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1969_20;h2974;Saint-Tropez
ENCPOS_1969_20;h2974;Les noms de lieu des cantons de Grimaud et de Saint-Tropez (Var);Ulrich;Élisabeth;female;1969;1898;1969;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1969_20;h2974;Var
ENCPOS_1970_01;h0033;Les lieux-dits de la commune de Rochechouart (Haute-Vienne);Andrieux;Nelly;female;1970;1898;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_01;h0033;Rochechouart
ENCPOS_1970_01;h0033;Les lieux-dits de la commune de Rochechouart (Haute-Vienne);Andrieux;Nelly;female;1970;1898;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_01;h0033;Haute-Vienne
ENCPOS_1970_02;h0162;Le Grand Couvent des Cordeliers de Paris;Beaumont-Maillet;Laure;female;1970;1903;1795;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_02;h0162;Grand Couvent des Cordeliers de Paris
ENCPOS_1970_03;h0231;Aspects juridiques et sociaux de l’histoire de Marseille au XIVe siècle d’après les registres de la Cour du Palais et des Cours des Appellations;Berthier;Annie;female;1970;1903;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_03;h0231;Marseille
ENCPOS_1970_03;h0231;Aspects juridiques et sociaux de l’histoire de Marseille au XIVe siècle d’après les registres de la Cour du Palais et des Cours des Appellations;Berthier;Annie;female;1970;1903;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_03;h0231;Cour du Palais
ENCPOS_1970_06;h0479;Les protestants de Pont-de-Veyle et lieux circonvoisins au XVIIe siècle;Cadier-Sabatier;Sylvie;female;1970;1904;1699;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_06;h0479;Pont-de-Veyle
ENCPOS_1970_07;h0522;Le rôle économique des juifs de Carpentras au début du XVe siècle;Castellani;Christian;male;1970;1903;1450;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_07;h0522;Carpentras
ENCPOS_1970_08;h0787;La souveraineté de Bidache au XVIIIe siècle : étude démographique et économique;Darrobers;Martine;female;1970;1904;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_08;h0787;Bidache
ENCPOS_1970_09;h0883;Les chanoines de Notre-Dame de Paris aux XVe et XVIe siècles;Deronne;Éliane;female;1970;1903;1599;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_09;h0883;Notre-Dame de Paris
ENCPOS_1970_11;h1073;Le scriptorium de Saint-Vaast d’Arras des origines au XIIe siècle. Contribution à l’étude des notations neumatiques du nord de la France;Escudier;Denis;male;1970;1901;1199;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_11;h1073;Saint-Vaast
ENCPOS_1970_11;h1073;Le scriptorium de Saint-Vaast d’Arras des origines au XIIe siècle. Contribution à l’étude des notations neumatiques du nord de la France;Escudier;Denis;male;1970;1901;1199;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_11;h1073;Arras
ENCPOS_1970_11;h1073;Le scriptorium de Saint-Vaast d’Arras des origines au XIIe siècle. Contribution à l’étude des notations neumatiques du nord de la France;Escudier;Denis;male;1970;1901;1199;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_11;h1073;France
ENCPOS_1970_12;h1343;Le pont Saint-Michel à Paris du XIVe au XVIIIe siècle;Giret;Noëlle;female;1970;1903;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_12;h1343;pont Saint-Michel
ENCPOS_1970_12;h1343;Le pont Saint-Michel à Paris du XIVe au XVIIIe siècle;Giret;Noëlle;female;1970;1903;1799;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_12;h1343;Paris
ENCPOS_1970_13;h1515;Alain Chartier, poète et penseur, d’après le Débat des deux fortunes d amour et les œuvres latines;Hemeryck;Pascale;female;1970;1903;1449;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_13;h1515;Débat
ENCPOS_1970_14;h0424;Les livres des Vaudois;Jolliot-Brenon;Anne-Claire;female;1970;1903;1299;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_14;h0424;Vaudois
ENCPOS_1970_15;h1671;La première assemblée coloniale révolutionnaire à Saint-Domingue : l’assemblée de Saint-Marc;Kahane;Martine;female;1970;1904;1809;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_15;h1671;Saint-Domingue
ENCPOS_1970_15;h1671;La première assemblée coloniale révolutionnaire à Saint-Domingue : l’assemblée de Saint-Marc;Kahane;Martine;female;1970;1904;1809;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_15;h1671;Saint-Marc
ENCPOS_1970_16;h1740;L’abbaye de Montmajour, étude archéologique;Laget;Élisabeth;female;1970;1901;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_16;h1740;abbaye de Montmajour
ENCPOS_1970_18;h2241;Gourdon en Quercy du milieu du XIIIe siècle à la fin du XIVe siècle : naissance et développement d’un consulat;Monzat;Annie;female;1970;1903;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_18;h2241;Gourdon
ENCPOS_1970_18;h2241;Gourdon en Quercy du milieu du XIIIe siècle à la fin du XIVe siècle : naissance et développement d’un consulat;Monzat;Annie;female;1970;1903;1399;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_18;h2241;Quercy
ENCPOS_1970_21;h2307;Le temporel et le constructions de l’abbaye d’Ourscamp jusqu’à la fin du Moyen Age;Nazart;Luce-Marie;female;1970;1903;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_21;h2307;abbaye d'Ourscamp
ENCPOS_1970_21;h2307;Le temporel et le constructions de l’abbaye d’Ourscamp jusqu’à la fin du Moyen Age;Nazart;Luce-Marie;female;1970;1903;1499;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_21;h2307;Moyen Age
ENCPOS_1970_22;h2348;La France et le Maroc de la fin du XVIIe siècle au traité de paix de 1767;Oppetit;Christian;male;1970;1904;1767;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_22;h2348;France
ENCPOS_1970_22;h2348;La France et le Maroc de la fin du XVIIe siècle au traité de paix de 1767;Oppetit;Christian;male;1970;1904;1767;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_22;h2348;Maroc
ENCPOS_1970_24;h2435;La Guadeloupe sous la Convention thermidorienne et le Directoire (1794-1800);Pérotin;Anne;female;1970;1904;1800;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_24;h2435;Guadeloupe
ENCPOS_1970_25;h2630;Charles de Bourbon, cardinal-archevêque de Lyon (1434-1488);Reynaud;Catherine;female;1970;1903;1488;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_25;h2630;Lyon
ENCPOS_1970_26;h2848;Étude sur le Haut-Vivarais d’après les registres d’estimes en 1464;Souchon;Cécile;female;1970;1904;1464;https://dev.chartes.psl.eu/dts/document?id=ENCPOS_1970_26;h2848;Haut-Vivarais
